Actual Rating,Predicted Rating
3.9,4.934
2.8,6.350999999999996
6.7,5.928
5.4,5.724
8.0,5.818999999999999
8.2,5.771000000000002
5.6,5.7219999999999995
7.0,5.3279999999999985
6.7,6.760000000000002
3.7,6.472999999999998
7.1,5.263999999999995
5.4,5.979999999999999
4.6,5.471
2.3,5.828
5.6,5.318000000000001
7.9,6.654
5.8,6.161000000000001
6.2,5.789
4.8,5.142999999999995
4.0,5.515999999999998
7.6,5.624999999999997
5.2,5.924999999999999
5.3,5.6460000000000035
8.2,5.854000000000001
7.2,6.419000000000002
6.6,5.268000000000001
6.6,5.882999999999998
4.0,5.211999999999998
8.7,7.145
6.3,5.978
7.1,6.389000000000005
7.6,6.031999999999998
5.8,5.18
5.5,6.434
6.4,6.071999999999999
6.8,6.245999999999999
6.5,5.570000000000001
6.8,5.682
6.9,6.508999999999999
6.5,6.425000000000001
4.3,5.0955
7.3,6.472000000000003
6.8,6.1949999999999985
4.9,5.351
7.2,6.507000000000004
6.7,6.082000000000002
4.9,6.185000000000001
7.5,5.701000000000005
5.0,5.404750000000002
5.9,4.0189999999999975
7.2,5.972000000000004
6.3,6.227
6.7,5.826000000000005
6.1,6.13
4.9,5.144000000000002
6.6,5.320000000000001
5.4,5.242000000000001
6.3,5.711
2.2,5.325000000000001
6.9,6.236999999999999
7.9,6.535999999999997
6.6,6.352000000000001
6.0,5.557999999999998
6.5,6.5420000000000025
7.3,6.05
7.0,5.573000000000003
5.2,5.819999999999998
4.3,5.279000000000001
5.4,5.262000000000001
5.6,5.986999999999996
5.4,5.54
7.5,6.310999999999998
5.8,5.193000000000003
6.2,5.050999999999999
4.7,5.544000000000003
6.3,6.498000000000002
4.8,5.200999999999997
6.8,6.334999999999999
5.3,5.329
5.8,5.0440000000000005
7.5,6.579000000000001
6.1,5.282999999999995
7.4,5.834000000000002
6.7,5.910000000000004
2.9,5.218000000000001
2.0,5.344999999999999
3.8,5.757
6.1,5.678000000000004
7.1,5.547
7.4,6.134999999999998
7.4,6.783000000000007
6.4,5.985
4.5,6.613999999999996
5.5,5.663999999999999
2.9,4.64875
7.6,5.909999999999997
6.9,6.026999999999998
6.5,6.571000000000001
2.4,4.629
5.3,4.870999999999999
6.5,5.5760000000000005
4.5,5.364000000000003
2.3,5.052999999999997
6.5,6.032
7.1,4.788999999999999
7.3,6.546000000000006
4.2,5.9979999999999976
8.4,5.84
3.5,5.258000000000001
9.0,7.122999999999999
6.9,5.956999999999999
3.4,6.225999999999996
4.7,5.049
4.3,5.551
6.2,4.797
4.5,5.730000000000001
6.0,5.923000000000001
5.8,6.029000000000002
8.0,6.027000000000003
3.5,4.756000000000005
5.5,5.580000000000002
6.4,5.5520000000000005
6.9,6.206999999999998
6.6,6.487000000000002
5.1,4.868000000000003
8.8,5.613000000000002
6.0,5.926999999999998
5.8,5.475
4.6,6.717000000000001
6.8,6.199000000000002
7.1,6.718000000000001
7.6,6.280000000000001
5.3,6.268999999999997
7.1,5.120999999999997
4.4,4.853000000000003
4.7,4.958000000000001
6.3,4.746
6.3,6.740999999999997
4.1,5.759999999999999
9.3,6.105999999999997
6.8,6.398000000000001
6.9,6.467000000000001
6.5,6.255000000000001
6.3,6.736999999999997
3.7,4.876
4.9,5.789
5.7,5.062
3.2,5.6129999999999995
6.3,4.992000000000001
7.8,4.314
7.9,7.534000000000003
7.9,6.731999999999999
5.9,5.592000000000001
7.2,6.702999999999996
6.2,6.040999999999998
5.2,5.452000000000003
6.7,6.360000000000001
3.6,5.798000000000003
2.9,5.627999999999999
6.3,6.148000000000001
7.4,6.601
7.4,5.614999999999998
6.9,6.383999999999994
6.7,5.376999999999999
6.9,6.434000000000001
7.8,5.314
4.4,5.556000000000003
5.7,5.786000000000004
6.3,4.938750000000001
4.9,5.713000000000002
5.9,6.553999999999995
4.7,5.276
6.0,6.035000000000001
8.7,7.070000000000002
6.1,6.397999999999997
7.0,5.366999999999998
6.6,5.203999999999997
7.5,6.551999999999997
4.1,5.426000000000003
6.1,6.364999999999998
6.3,5.516
6.2,6.228
5.7,4.361
6.7,6.907999999999996
5.3,6.11
5.8,5.579999999999999
6.6,5.441999999999999
4.4,6.4319999999999995
7.5,5.852000000000004
5.1,6.614000000000002
6.6,6.080000000000004
7.2,6.811000000000002
7.0,6.625999999999998
4.7,5.101000000000006
7.5,6.781000000000002
5.7,5.767
6.8,6.003000000000001
6.7,6.160999999999997
6.4,5.594999999999996
4.0,6.662000000000002
5.2,5.676000000000004
7.5,6.246000000000001
4.4,5.524000000000002
4.2,5.997999999999999
4.8,4.627999999999999
6.0,6.484000000000001
5.1,4.4360000000000035
4.1,5.239
3.4,4.1809999999999965
6.4,6.394
6.8,5.506000000000001
4.3,4.662000000000001
6.5,5.813000000000003
5.4,5.643
5.9,6.380000000000001
6.8,4.802749999999997
5.0,4.596000000000002
4.2,4.918999999999997
4.4,5.543999999999996
5.3,5.350000000000001
6.2,5.118999999999997
7.4,6.3510000000000035
5.4,5.735999999999999
9.0,7.113
5.1,5.614000000000002
6.2,6.189
4.3,6.737000000000005
3.3,5.075999999999995
7.6,5.27
5.7,5.967999999999998
5.3,6.0139999999999985
2.7,6.132000000000001
5.3,5.654000000000001
3.8,5.608
7.6,5.95
6.8,7.1170000000000035
4.6,4.9700000000000015
3.9,5.421999999999997
6.8,5.7620000000000005
5.8,6.326999999999998
5.6,6.82
4.3,6.282000000000004
5.9,5.982
7.3,6.090999999999999
4.1,4.983999999999998
4.0,4.515999999999998
4.8,4.976
7.5,5.995999999999997
5.1,5.639000000000001
6.4,5.980000000000002
8.4,6.159000000000003
5.8,4.397999999999997
7.0,6.492000000000001
6.3,5.472000000000003
7.6,6.312
7.8,5.869000000000002
5.9,5.334
5.9,5.206000000000004
5.4,5.367000000000001
6.1,6.472999999999998
2.9,4.742
3.5,5.627999999999999
6.1,5.463999999999999
7.4,4.5680000000000005
6.9,6.683000000000001
6.9,6.058000000000001
6.4,6.244999999999997
8.7,5.345999999999999
5.4,5.467
7.1,6.766999999999999
3.8,6.451000000000004
8.1,7.158000000000002
6.4,6.0820000000000025
6.5,5.694
7.2,6.021999999999996
6.8,6.301999999999998
6.7,5.183
7.7,6.581999999999998
5.7,5.6530000000000005
5.6,5.363999999999997
5.8,5.8450000000000015
4.9,4.228
7.0,6.0360000000000005
7.0,5.854999999999998
6.3,5.280999999999999
7.9,6.076000000000004
5.9,6.490999999999999
4.4,5.166000000000001
5.7,6.337000000000002
4.9,5.7349999999999985
4.2,6.034000000000001
6.8,5.804999999999998
5.1,5.027
3.8,5.816999999999999
8.9,5.909999999999999
7.4,5.821000000000001
6.4,5.870999999999999
4.2,6.095999999999999
4.5,6.556999999999999
5.1,5.270000000000003
7.6,7.745000000000001
4.0,5.971999999999996
6.1,7.253000000000003
7.6,5.547
7.6,6.300000000000004
7.5,6.459
4.4,5.721000000000001
6.4,5.213999999999998
6.5,6.784000000000007
4.6,5.611999999999997
7.1,6.056999999999997
5.9,5.479000000000003
7.6,6.348999999999998
5.1,4.668000000000001
6.2,5.990999999999998
4.3,5.632
6.7,4.690999999999999
6.1,6.093999999999997
4.8,6.9079999999999995
4.3,6.022999999999996
6.6,5.1110000000000015
4.1,4.479999999999997
7.8,5.236999999999997
3.5,6.455000000000001
7.0,5.857999999999997
6.2,5.136000000000003
7.4,6.365999999999994
4.9,5.283000000000003
6.3,6.379999999999999
7.0,6.115999999999999
6.8,6.184999999999998
5.9,6.475999999999998
7.6,5.622000000000001
4.0,5.371999999999998
5.6,6.269
4.2,4.704000000000001
6.6,4.9849999999999985
6.9,5.782000000000002
6.3,5.929999999999999
6.5,5.291000000000002
7.4,6.615000000000002
6.5,4.038999999999999
5.3,6.610999999999997
5.6,5.289
2.1,4.997999999999999
2.8,5.644000000000001
6.2,5.526
5.4,6.623000000000006
4.3,5.802000000000003
4.3,5.423000000000002
3.7,6.620000000000001
4.8,5.6480000000000015
4.9,4.797999999999999
6.2,6.149000000000002
8.1,6.909000000000003
6.7,6.880000000000001
7.4,5.934999999999999
6.8,5.632999999999997
7.6,5.201000000000001
6.8,6.000000000000001
5.6,6.474000000000005
5.9,5.899999999999999
5.8,6.066000000000002
4.5,4.568999999999997
5.0,6.498000000000001
8.6,6.316
